chr	pos	N_5-N1	N_5-N2	N_5-N3	S_5-S3	S_5-S4	S_5-S2	S_5-S1
KN806150.1	199428	1.00	0.83	0.89	0.70	0.73	0.58	0.69
KN806153.1	73031	0.51	0.41	0.59	0.89	0.71	0.89	0.58
KN806154.1	3244	0.90	0.37	0.79	0.89	0.88	0.80	0.95
KN806155.1	21646	0.67	0.75	0.94	0.60	0.69	0.86	1.00
KN806155.1	42173	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN806155.1	129505	0.89	0.93	1.00	0.88	1.00	1.00	0.50
KN806156.1	113797	0.95	0.23	1.00	0.68	0.64	0.86	0.38
KN806156.1	116106	0.18	0.72	1.00	0.94	0.96	1.00	1.00
KN806156.1	139712	0.39	0.26	0.50	0.62	0.64	0.51	0.72
KN806157.1	16645	0.52	0.35	0.82	0.25	0.81	0.12	0.56
KN806157.1	75722	0.83	0.50	0.93	0.60	0.78	0.65	0.71
KN806158.1	67804	0.94	0.82	0.56	0.68	1.00	0.73	0.67
KN806158.1	67810	0.46	0.89	0.56	0.85	0.80	0.91	0.80
KN806159.1	68764	0.76	0.48	1.00	0.52	0.28	0.97	1.00
KN806164.1	192835	0.71	0.54	0.86	0.67	0.67	0.87	1.00
KN806165.1	5176	1.00	1.00	1.00	0.76	1.00	1.00	1.00
KN806167.1	64962	0.43	0.45	0.20	0.14	0.44	0.21	0.12
KN806168.1	7751	0.53	0.68	0.16	0.44	0.87	0.62	0.45
KN806168.1	97636	1.00	1.00	0.83	1.00	1.00	0.50	1.00
KN806168.1	97648	1.00	1.00	0.84	1.00	0.76	0.93	1.00
KN806168.1	159417	0.97	0.92	0.56	0.93	0.50	0.45	0.79
KN806170.1	11587	1.00	0.77	0.60	0.10	0.72	0.83	0.62
KN806172.1	30986	0.45	0.92	0.92	0.88	0.88	0.65	1.00
KN806177.1	42713	0.96	0.90	0.59	0.44	0.81	1.00	1.00
KN806184.1	22509	0.90	0.52	0.92	1.00	1.00	0.94	1.00
KN806184.1	24664	0.96	0.73	1.00	0.92	0.95	0.90	0.90
KN806184.1	24671	0.92	0.87	1.00	0.83	0.92	0.90	0.90
KN806184.1	24695	1.00	0.80	1.00	1.00	0.89	0.70	0.94
KN806184.1	81239	0.75	0.89	0.63	0.82	0.80	0.76	0.70
KN806184.1	94810	0.26	0.76	0.17	0.67	0.79	0.64	0.73
KN806184.1	95086	0.88	0.87	0.97	1.00	0.96	1.00	0.90
KN806184.1	95094	0.90	0.95	0.97	0.97	0.99	0.92	0.91
KN806184.1	106252	0.65	0.70	0.22	0.96	1.00	0.86	1.00
KN806184.1	109058	0.65	0.70	0.21	0.96	1.00	0.86	1.00
KN806188.1	29946	0.76	0.78	0.67	0.45	0.90	0.47	0.52
KN806188.1	29962	0.81	0.92	1.00	0.54	0.94	0.48	0.48
KN806188.1	29991	0.77	0.85	0.98	0.45	0.71	0.59	1.00
KN806188.1	132409	0.92	0.83	0.94	0.87	0.85	0.89	0.85
KN806188.1	132414	0.85	0.92	0.91	0.94	0.88	0.89	0.92
KN806188.1	132416	0.69	0.89	0.78	0.87	0.94	0.78	0.83
KN806188.1	169281	0.97	0.52	0.46	0.19	0.11	1.00	1.00
KN806192.1	25274	1.00	0.88	0.90	0.99	0.97	0.96	0.92
KN806192.1	26065	1.00	1.00	1.00	1.00	0.33	1.00	1.00
KN806194.1	95306	1.00	0.71	0.81	0.93	0.85	1.00	0.79
KN806197.1	88948	0.55	0.95	0.96	0.33	0.93	0.94	0.91
KN806198.1	10396	1.00	1.00	0.87	0.80	1.00	0.32	0.97
KN806198.1	10402	0.71	0.93	0.93	0.67	1.00	0.30	0.97
KN806198.1	10409	0.95	0.94	0.89	0.69	0.96	0.29	0.94
KN806198.1	10441	0.64	0.89	0.83	0.62	0.77	0.32	0.33
KN806201.1	72493	0.63	0.11	0.35	0.66	0.52	0.18	0.55
KN806201.1	72506	0.79	0.32	0.45	1.00	0.77	0.48	0.55
KN806201.1	72508	0.33	0.19	0.47	0.79	0.62	0.44	0.68
KN806201.1	72522	0.68	0.49	0.53	1.00	0.84	0.54	0.68
KN806204.1	11514	0.93	0.85	0.74	0.86	0.82	0.93	1.00
KN806204.1	11521	0.89	0.62	0.84	0.95	0.98	0.97	1.00
KN806204.1	11525	0.72	0.83	0.81	0.88	0.53	0.97	1.00
KN806204.1	12004	0.59	0.56	0.37	0.10	0.28	0.51	0.40
KN806205.1	35772	0.96	0.97	0.93	0.90	1.00	1.00	0.81
KN806205.1	35782	1.00	1.00	0.79	0.62	0.86	1.00	0.76
KN806205.1	35811	0.70	0.64	0.57	0.30	0.49	0.82	0.57
KN806205.1	42699	1.00	0.96	1.00	0.98	0.98	0.92	1.00
KN806205.1	42729	0.30	0.98	0.89	0.49	0.70	0.92	1.00
KN806205.1	42730	0.76	0.68	0.79	0.51	0.74	0.99	1.00
KN806206.1	89987	0.75	0.93	0.64	0.82	0.56	1.00	1.00
KN806208.1	110255	1.00	1.00	0.98	0.96	0.94	0.43	1.00
KN806208.1	110260	0.89	1.00	0.86	0.96	1.00	1.00	1.00
KN806208.1	110263	0.94	1.00	0.94	1.00	0.83	1.00	0.68
KN806208.1	110275	0.48	0.19	0.53	0.35	0.21	0.25	0.84
KN806208.1	129671	0.96	0.98	0.87	0.98	0.97	1.00	0.94
KN806209.1	136488	1.00	0.82	0.75	0.90	0.86	0.97	0.95
KN806209.1	136563	0.56	0.56	0.80	0.73	0.68	0.67	0.68
KN806210.1	164740	0.14	0.23	0.20	0.16	0.31	0.63	0.76
KN806211.1	19440	0.69	0.78	0.57	0.38	0.88	0.52	0.52
KN806211.1	19456	0.74	0.92	1.00	0.46	0.93	0.45	0.48
KN806211.1	19485	0.69	0.85	0.98	0.50	0.66	0.57	1.00
KN806214.1	126866	0.82	0.46	0.36	0.87	0.97	0.48	0.49
KN806214.1	126896	0.81	0.71	0.87	0.96	0.95	0.74	0.86
KN806215.1	14218	1.00	0.93	0.89	0.40	1.00	0.83	1.00
KN806215.1	14237	0.84	0.83	0.95	0.97	0.94	0.63	1.00
KN806215.1	14240	1.00	0.80	1.00	0.95	0.96	0.95	1.00
KN806215.1	14242	1.00	0.67	0.95	1.00	0.78	0.95	1.00
KN806215.1	14248	1.00	0.90	0.95	1.00	1.00	0.84	1.00
KN806215.1	14250	0.73	0.63	1.00	0.97	0.39	0.63	1.00
KN806215.1	14259	1.00	0.90	1.00	0.96	0.91	0.95	1.00
KN806221.1	30861	1.00	1.00	0.55	1.00	0.94	1.00	1.00
KN806221.1	30893	1.00	0.92	0.95	0.67	1.00	1.00	1.00
KN806223.1	68895	0.97	1.00	1.00	1.00	0.96	1.00	1.00
KN806223.1	68897	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN806225.1	60695	1.00	0.92	0.97	0.99	0.95	1.00	0.16
KN806226.1	9664	0.93	0.95	0.84	0.72	0.88	0.85	0.76
KN806228.1	13424	0.75	0.83	1.00	1.00	0.86	1.00	0.89
KN806228.1	13432	0.75	1.00	1.00	0.97	0.93	1.00	0.89
KN806228.1	16894	0.97	0.63	0.88	1.00	0.95	0.93	1.00
KN806231.1	39403	0.77	0.86	0.88	0.97	0.62	0.30	0.84
KN806231.1	39665	0.78	0.25	0.14	0.92	0.49	0.93	0.58
KN806233.1	19503	0.43	0.40	0.89	0.87	0.44	0.39	0.29
KN806233.1	19551	1.00	1.00	1.00	1.00	1.00	1.00	0.72
KN806234.1	13584	0.52	0.63	0.32	0.83	0.92	0.52	0.51
KN806234.1	13614	0.56	0.87	0.88	0.94	0.92	0.77	0.87
KN806234.1	30859	0.85	0.98	0.78	0.94	0.93	0.75	1.00
KN806234.1	107783	0.65	0.23	0.36	0.63	0.52	0.18	0.55
KN806234.1	107796	0.80	0.42	0.45	0.97	0.77	0.48	0.55
KN806234.1	107798	0.37	0.16	0.47	0.77	0.62	0.44	0.67
KN806234.1	107812	0.70	0.56	0.52	1.00	0.84	0.54	0.67
KN806237.1	121291	0.73	0.78	0.91	0.91	0.93	0.55	1.00
KN806241.1	58744	0.84	0.76	0.96	0.98	0.99	0.75	1.00
KN806241.1	147839	0.67	0.51	0.46	0.58	0.76	0.20	0.40
KN806242.1	20427	0.77	0.90	0.62	0.81	0.78	0.89	0.70
KN806242.1	22628	0.79	0.77	0.80	0.43	0.65	0.67	1.00
KN806242.1	22656	0.74	0.85	0.94	0.71	0.89	0.87	0.72
KN806244.1	95807	0.67	0.71	0.61	0.70	0.85	0.59	0.78
KN806247.1	49637	0.83	0.83	0.63	0.43	0.92	0.83	0.95
KN806247.1	49649	0.69	0.75	0.63	0.52	0.73	0.88	0.81
KN806247.1	147350	0.91	0.97	1.00	0.78	1.00	1.00	1.00
KN806247.1	147379	0.54	0.94	1.00	0.70	0.98	1.00	1.00
KN806248.1	90335	0.65	0.64	0.67	0.75	0.63	0.84	0.80
KN806248.1	135985	0.89	0.95	0.95	0.92	0.58	0.14	0.70
KN806248.1	169339	1.00	0.89	0.29	0.96	0.97	0.93	0.83
KN806249.1	35137	0.97	0.94	0.87	0.89	0.87	0.90	0.67
KN806249.1	35144	1.00	0.52	0.87	0.83	0.93	0.95	0.44
KN806249.1	35150	0.58	0.75	0.85	0.83	0.60	0.75	0.67
KN806249.1	88397	0.75	0.83	0.43	0.94	0.91	0.45	0.94
KN806250.1	12728	0.68	0.81	0.40	0.78	0.85	0.92	0.65
KN806250.1	128139	0.84	0.78	0.88	0.75	0.90	0.92	0.86
KN806250.1	128146	0.94	0.96	1.00	0.79	0.87	1.00	0.93
KN806250.1	128170	0.88	0.96	0.86	0.88	0.88	0.93	0.86
KN806250.1	128182	0.98	0.93	0.97	0.87	1.00	0.97	0.92
KN806250.1	128188	0.94	0.88	0.90	0.96	0.97	0.94	0.97
KN806250.1	128196	0.97	1.00	0.90	0.86	0.89	0.83	0.93
KN806253.1	81530	0.92	0.96	0.86	0.92	0.84	0.88	0.86
KN806253.1	82281	0.90	0.62	0.96	0.96	0.98	0.95	0.80
KN806253.1	143586	0.42	0.39	0.60	0.56	0.64	0.53	0.68
KN806254.1	56167	0.80	0.58	0.84	0.51	0.72	0.25	0.30
KN806254.1	81170	1.00	0.95	1.00	0.97	0.95	0.55	1.00
KN806254.1	81183	0.81	0.95	0.60	0.97	0.89	1.00	0.82
KN806257.1	41016	0.84	0.38	0.25	0.26	0.79	0.80	1.00
KN806257.1	41025	0.90	0.82	0.77	0.58	0.98	0.90	0.67
KN806257.1	41031	0.80	0.79	0.65	0.73	0.89	0.14	1.00
KN806259.1	127374	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN806259.1	127385	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN806281.1	80088	0.92	0.95	0.96	0.87	0.89	0.96	0.95
KN806283.1	101472	0.85	0.83	0.88	0.97	0.95	0.86	0.92
KN806283.1	101492	0.96	0.83	0.96	0.96	1.00	0.86	1.00
KN806284.1	24678	1.00	0.97	0.97	1.00	1.00	0.16	1.00
KN806284.1	24684	0.90	0.68	0.87	0.26	1.00	0.16	1.00
KN806291.1	60	0.79	0.88	0.91	0.88	0.82	0.56	1.00
KN806291.1	77	0.29	0.46	0.62	0.41	0.63	0.29	0.91
KN806294.1	54960	0.70	0.48	0.72	0.37	0.41	0.13	0.15
KN806294.1	119443	0.94	0.91	0.90	0.91	0.98	0.53	1.00
KN806298.1	67406	0.56	1.00	0.84	1.00	1.00	1.00	1.00
KN806298.1	67415	1.00	1.00	0.41	1.00	0.98	0.95	1.00
KN806298.1	67433	0.96	0.93	0.45	0.88	0.93	1.00	1.00
KN806300.1	5441	0.92	0.75	0.82	0.85	0.94	0.88	1.00
KN806300.1	5450	0.54	0.66	0.61	0.65	0.49	0.44	0.28
KN806304.1	99439	1.00	0.97	0.98	1.00	0.62	0.16	1.00
KN806304.1	99445	0.90	0.68	0.91	0.23	0.44	0.16	0.72
KN806304.1	153253	0.69	1.00	0.82	0.95	0.92	0.29	1.00
KN806304.1	153279	0.98	0.99	0.90	0.76	1.00	1.00	1.00
KN806304.1	153290	0.31	0.97	1.00	0.88	0.95	1.00	0.94
KN806305.1	67466	1.00	0.93	1.00	0.34	1.00	1.00	0.96
KN806305.1	67485	1.00	0.83	1.00	1.00	0.85	1.00	1.00
KN806305.1	67488	1.00	0.80	1.00	0.93	1.00	0.95	1.00
KN806305.1	67490	1.00	0.67	0.89	1.00	0.77	0.95	1.00
KN806305.1	67496	1.00	0.90	0.89	1.00	1.00	0.84	1.00
KN806305.1	67498	0.73	0.63	1.00	0.97	0.41	0.63	1.00
KN806305.1	67507	1.00	0.90	1.00	0.95	0.90	0.95	1.00
KN806305.1	107953	1.00	0.73	0.85	0.93	0.85	1.00	1.00
KN806305.1	107957	0.77	0.70	0.81	0.93	0.77	1.00	1.00
KN806307.1	131289	0.15	0.94	0.57	0.88	0.63	0.62	0.29
KN806307.1	136625	0.86	0.55	0.88	0.16	0.47	0.42	0.67
KN806308.1	44156	0.93	0.11	0.11	0.97	1.00	0.37	0.69
KN806308.1	94751	0.64	0.89	0.30	0.94	0.48	0.71	0.24
KN806313.1	217119	0.66	0.78	0.56	0.38	0.88	0.52	0.48
KN806313.1	217135	0.75	0.92	1.00	0.46	0.93	0.45	0.43
KN806313.1	217164	0.68	0.85	0.98	0.50	0.66	0.57	1.00
KN806313.1	403258	1.00	0.93	1.00	0.34	1.00	1.00	1.00
KN806313.1	403277	0.88	0.83	0.97	1.00	0.91	0.70	1.00
KN806313.1	403280	1.00	0.80	1.00	0.93	0.95	0.98	1.00
KN806313.1	403282	1.00	0.67	0.89	1.00	0.77	0.98	1.00
KN806313.1	403288	1.00	0.90	0.89	1.00	1.00	0.94	1.00
KN806313.1	403290	0.68	0.63	1.00	0.97	0.41	0.87	1.00
KN806313.1	403299	1.00	0.90	1.00	0.95	0.90	0.98	1.00
KN806316.1	101874	1.00	0.97	0.97	1.00	1.00	0.16	1.00
KN806316.1	101879	0.89	0.30	0.92	0.76	0.89	0.83	0.74
KN806316.1	101880	0.90	0.68	0.85	0.26	0.89	0.16	1.00
KN806316.1	101900	0.95	0.95	1.00	0.93	0.99	0.90	0.95
KN806322.1	33063	0.76	0.78	0.91	0.42	0.88	0.52	0.52
KN806322.1	33079	0.81	0.92	1.00	0.50	0.93	0.45	0.48
KN806322.1	33108	0.77	0.85	0.98	0.46	0.66	0.57	1.00
KN806325.1	69224	0.82	0.85	0.82	0.89	0.91	0.53	0.97
KN806328.1	106737	0.54	0.79	0.92	0.34	0.93	0.17	0.85
KN806328.1	106743	0.54	0.58	0.92	0.33	0.96	0.50	0.77
KN806328.1	106762	0.38	0.63	0.10	0.35	0.98	0.54	1.00
KN806328.1	141120	1.00	1.00	0.98	1.00	0.75	1.00	1.00
KN806333.1	31197	0.88	0.97	0.67	0.81	0.91	0.56	0.89
KN806333.1	31229	1.00	1.00	0.71	1.00	0.94	0.59	0.94
KN806333.1	31231	0.96	0.94	0.78	1.00	0.96	0.62	0.72
KN806333.1	31236	0.80	0.94	0.88	0.76	0.93	0.58	0.78
KN806334.1	40130	0.81	0.58	0.98	0.89	0.87	0.63	1.00
KN806343.1	110350	0.62	0.60	0.59	0.51	0.63	0.61	0.61
KN806345.1	5568	1.00	0.93	1.00	1.00	1.00	1.00	1.00
KN806345.1	5587	0.94	0.83	1.00	1.00	0.87	0.95	1.00
KN806345.1	5590	1.00	0.80	1.00	0.81	0.98	0.98	1.00
KN806345.1	5592	1.00	0.67	0.69	1.00	0.89	0.98	1.00
KN806345.1	5598	1.00	0.90	0.62	1.00	1.00	0.94	1.00
KN806345.1	5600	0.76	0.63	1.00	0.90	0.72	0.87	1.00
KN806345.1	5609	1.00	0.90	1.00	0.90	0.96	0.98	1.00
KN806345.1	165068	1.00	0.92	0.56	0.84	0.96	0.77	0.87
KN806345.1	165088	0.93	0.96	0.96	0.89	0.96	0.85	0.87
KN806345.1	165098	0.93	0.83	0.55	0.82	0.93	0.85	0.75
KN806347.1	72734	1.00	1.00	0.89	1.00	0.79	0.94	1.00
KN806347.1	72746	1.00	1.00	0.87	1.00	1.00	0.60	1.00
KN806348.1	81840	0.66	0.11	0.13	0.10	0.11	0.19	0.12
KN806353.1	77833	1.00	0.79	1.00	1.00	0.96	0.77	0.97
KN806353.1	77841	1.00	0.79	1.00	1.00	1.00	0.85	0.97
KN806353.1	77849	1.00	1.00	1.00	1.00	1.00	1.00	0.97
KN806353.1	77855	0.97	0.94	1.00	1.00	0.99	0.97	0.97
KN806353.1	77919	1.00	1.00	0.95	0.96	0.98	0.88	0.85
KN806353.1	77951	0.70	0.95	0.71	0.80	0.88	0.82	0.93
KN806353.1	145976	1.00	1.00	1.00	1.00	0.67	1.00	1.00
KN806353.1	146026	1.00	1.00	0.52	1.00	0.64	1.00	1.00
KN806354.1	53397	0.92	0.69	0.79	0.61	0.82	0.83	0.94
KN806354.1	53437	0.86	0.83	0.79	0.61	0.84	0.86	0.25
KN806355.1	83838	0.47	0.37	1.00	1.00	1.00	0.18	0.99
KN806355.1	83869	0.59	1.00	1.00	1.00	0.99	0.18	1.00
KN806355.1	83877	1.00	0.37	0.94	0.45	1.00	0.18	0.96
KN806356.1	88140	1.00	0.98	1.00	0.83	0.99	1.00	0.87
KN806356.1	88146	0.91	0.69	0.98	0.98	0.97	0.97	0.67
KN806356.1	88152	1.00	0.76	0.96	0.83	0.97	0.97	0.67
KN806360.1	1562	0.95	0.94	0.58	0.71	0.95	0.70	0.91
KN806360.1	1564	0.92	1.00	0.75	0.93	0.98	1.00	0.91
KN806360.1	1573	0.90	0.88	0.67	0.87	0.95	1.00	1.00
KN806365.1	11550	0.83	0.87	0.80	0.86	0.87	0.86	0.75
KN806369.1	91386	0.84	0.17	0.64	0.89	0.81	0.86	0.12
KN806371.1	12976	1.00	0.83	0.67	0.93	0.97	0.62	0.88
KN806371.1	12990	0.21	0.77	0.56	0.61	0.86	0.87	0.66
KN806371.1	12996	1.00	0.73	0.53	0.62	0.91	0.87	0.41
KN806371.1	13003	0.92	0.83	0.65	0.65	0.77	0.87	0.66
KN806377.1	60615	0.55	0.60	1.00	0.56	0.59	0.92	1.00
KN806378.1	30814	0.77	0.80	1.00	1.00	1.00	0.73	1.00
KN806379.1	35139	0.11	0.70	0.50	0.42	0.46	0.42	0.38
KN806381.1	23900	0.22	0.27	0.14	0.27	0.17	0.19	0.23
KN806382.1	6901	1.00	0.90	1.00	0.93	0.69	1.00	1.00
KN806382.1	6903	1.00	0.90	0.95	1.00	0.67	1.00	1.00
KN806382.1	6909	1.00	0.88	0.95	1.00	0.71	1.00	1.00
KN806382.1	6920	1.00	0.90	0.98	0.87	0.61	1.00	1.00
KN806383.1	60229	0.80	1.00	0.80	0.11	0.85	1.00	0.46
KN806386.1	1876	1.00	0.86	0.95	1.00	0.97	1.00	0.47
KN806386.1	1886	1.00	0.94	1.00	1.00	0.97	0.98	0.47
KN806392.1	23581	0.52	0.55	0.25	0.42	0.76	0.70	0.67
KN806394.1	101441	0.98	0.70	1.00	1.00	0.99	1.00	0.94
KN806394.1	101599	0.92	0.97	0.77	1.00	0.97	0.50	0.94
KN806394.1	101604	1.00	0.97	0.62	0.87	0.93	0.57	0.94
KN806394.1	101610	1.00	0.94	0.69	1.00	0.97	0.57	0.94
KN806397.1	55461	0.32	0.95	0.93	0.64	0.86	0.87	0.69
KN806397.1	55483	0.35	0.89	0.88	0.89	0.96	0.87	0.86
KN806397.1	55496	0.86	0.84	0.88	0.94	0.96	0.93	0.86
KN806397.1	55499	0.98	0.89	1.00	1.00	1.00	0.93	0.91
KN806397.1	55503	0.88	0.74	0.67	0.89	0.90	0.80	0.82
KN806397.1	114117	0.97	1.00	0.82	0.93	0.93	0.93	0.93
KN806407.1	25237	0.81	0.36	1.00	0.38	1.00	0.29	0.86
KN806407.1	25245	0.46	1.00	1.00	1.00	1.00	0.29	1.00
KN806407.1	25276	0.46	0.36	1.00	1.00	1.00	0.29	0.99
KN806407.1	91968	1.00	1.00	1.00	0.98	0.92	0.98	0.52
KN806407.1	97328	0.88	0.82	0.91	1.00	0.66	0.96	0.84
KN806407.1	97331	0.98	0.91	0.91	0.97	0.64	0.93	0.97
KN806407.1	97344	0.98	0.92	0.85	0.97	0.68	0.89	0.95
KN806411.1	82602	1.00	0.93	1.00	0.34	1.00	1.00	1.00
KN806411.1	82621	1.00	0.83	1.00	1.00	0.91	1.00	1.00
KN806411.1	82624	1.00	0.80	1.00	0.93	1.00	0.95	1.00
KN806411.1	82626	1.00	0.67	0.90	1.00	0.77	0.95	1.00
KN806411.1	82632	1.00	0.90	0.90	1.00	1.00	0.84	1.00
KN806411.1	82634	0.75	0.63	1.00	0.97	0.41	0.63	1.00
KN806411.1	82643	0.94	0.90	1.00	0.95	0.86	0.95	1.00
KN806412.1	2180	0.96	0.66	0.82	0.86	1.00	0.47	0.99
KN806412.1	2214	0.74	0.68	0.93	0.69	0.89	1.00	1.00
KN806413.1	78468	0.88	0.41	0.88	0.39	0.94	0.27	0.96
KN806413.1	78476	0.29	1.00	1.00	1.00	1.00	0.29	1.00
KN806413.1	78507	0.29	0.40	1.00	1.00	1.00	0.29	0.99
KN806416.1	30106	0.86	1.00	0.43	0.93	0.94	0.97	0.90
KN806416.1	30114	0.94	1.00	0.78	0.96	0.96	0.92	0.77
KN806416.1	30125	0.89	1.00	0.82	0.90	0.89	0.89	0.93
KN806416.1	30131	0.89	0.92	0.75	0.90	0.92	0.87	0.79
KN806418.1	24736	0.88	0.76	0.78	0.66	0.92	0.69	0.76
KN806418.1	38548	0.96	0.93	0.92	0.91	0.56	0.87	0.73
KN806425.1	14492	0.56	1.00	0.84	1.00	1.00	1.00	1.00
KN806425.1	14501	1.00	1.00	0.41	1.00	0.98	0.95	1.00
KN806425.1	14519	1.00	0.99	0.45	1.00	0.97	1.00	1.00
KN806426.1	77921	0.79	0.62	1.00	0.94	0.98	0.94	0.94
KN806426.1	77927	0.69	0.68	0.94	0.89	0.84	0.89	0.89
KN806426.1	77932	0.94	0.68	0.75	0.97	0.84	0.89	0.82
KN806426.1	77934	0.75	0.97	0.88	0.86	0.86	0.83	0.96
KN806428.1	47150	0.98	0.93	0.81	0.98	0.76	0.41	0.11
KN806428.1	47154	0.98	1.00	1.00	0.27	0.98	0.93	0.89
KN806428.1	47159	0.92	0.79	0.90	1.00	1.00	0.98	1.00
KN806428.1	56271	1.00	0.92	0.93	1.00	1.00	0.97	1.00
KN806428.1	56277	0.93	0.15	0.60	0.57	0.98	0.10	1.00
KN806433.1	34625	1.00	0.93	1.00	0.34	1.00	1.00	1.00
KN806433.1	34644	1.00	0.83	1.00	1.00	0.88	0.95	1.00
KN806433.1	34647	1.00	0.80	1.00	0.93	0.96	0.98	1.00
KN806433.1	34649	1.00	0.67	0.89	1.00	0.81	0.98	1.00
KN806433.1	34655	1.00	0.90	0.89	1.00	1.00	0.94	1.00
KN806433.1	34657	0.27	0.63	1.00	0.97	0.46	0.87	1.00
KN806433.1	34666	1.00	0.90	1.00	0.95	0.92	0.98	1.00
KN806435.1	65213	0.96	0.97	0.99	0.84	0.74	0.46	1.00
KN806435.1	65231	0.92	1.00	0.50	0.83	1.00	1.00	0.98
KN806436.1	46761	0.94	0.62	0.91	0.26	0.97	0.80	0.60
KN806446.1	150902	0.68	0.96	0.89	1.00	0.99	1.00	0.97
KN806446.1	150951	0.44	0.95	0.99	0.98	0.97	0.98	0.73
KN806446.1	150983	0.43	0.98	0.93	1.00	0.57	0.95	0.87
KN806446.1	150985	0.70	0.97	0.92	0.64	0.59	1.00	0.77
KN806446.1	150990	0.69	0.93	0.95	0.98	1.00	0.98	0.91
KN806447.1	35729	0.75	0.83	1.00	1.00	0.86	1.00	0.89
KN806447.1	35737	0.75	1.00	1.00	0.97	0.93	1.00	0.89
KN806457.1	25273	0.99	0.89	1.00	0.86	0.69	0.85	0.88
KN806459.1	28432	0.42	0.24	0.66	0.10	0.28	0.10	0.47
KN806460.1	37493	0.67	0.75	0.94	0.60	0.63	0.78	1.00
KN806466.1	60371	0.86	0.96	1.00	0.93	1.00	1.00	1.00
KN806466.1	60400	0.91	0.91	1.00	0.90	0.98	1.00	1.00
KN806470.1	12395	0.86	0.88	1.00	0.81	0.83	0.86	0.89
KN806473.1	39605	0.62	0.30	0.77	0.55	0.35	0.57	0.65
KN806495.1	5452	0.19	0.79	0.92	0.77	0.92	0.97	0.98
KN806495.1	20877	0.70	0.43	0.18	0.23	0.84	0.33	1.00
KN806495.1	20915	1.00	0.77	0.27	0.31	0.86	0.73	1.00
KN806500.1	30987	0.72	0.68	0.92	0.69	0.79	0.91	0.21
KN806503.1	78293	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN806506.1	26744	0.77	0.97	0.88	0.87	0.97	0.91	0.86
KN806509.1	72699	0.45	0.74	0.53	0.69	0.35	0.93	0.95
KN806515.1	46	1.00	0.79	0.99	0.63	0.79	0.96	1.00
KN806517.1	77712	0.99	0.81	0.75	0.43	0.95	1.00	1.00
KN806520.1	48871	0.86	0.91	1.00	0.91	0.61	0.70	0.92
KN806520.1	48874	0.95	0.89	0.95	0.97	0.58	0.60	0.92
KN806520.1	48887	0.93	0.93	1.00	0.97	0.99	0.80	0.92
KN806520.1	59248	0.52	0.66	0.85	0.70	0.80	0.85	0.70
KN806531.1	24105	0.60	0.96	0.62	0.96	0.81	0.98	1.00
KN806531.1	24111	0.69	0.96	0.72	1.00	1.00	0.92	1.00
KN806538.1	27950	0.27	0.88	0.60	0.84	0.93	0.14	0.87
KN806538.1	27956	0.60	0.24	0.60	0.84	0.90	0.43	0.79
KN806538.1	27975	0.17	0.88	0.20	0.84	0.95	0.43	0.95
KN806545.1	4473	0.88	0.83	0.96	1.00	0.99	0.55	1.00
KN806549.1	20840	0.91	0.73	0.88	0.94	0.98	1.00	0.62
KN806550.1	11602	0.98	0.98	0.56	1.00	0.98	0.90	0.98
KN806550.1	11624	1.00	1.00	0.57	1.00	1.00	1.00	0.96
KN806551.1	22588	0.71	0.75	0.38	0.84	0.70	0.26	0.14
KN806551.1	22603	0.17	0.77	0.38	0.86	0.70	0.15	0.23
KN806551.1	22618	0.74	0.78	0.41	0.85	0.72	0.31	0.14
KN806556.1	895	1.00	1.00	0.88	1.00	0.82	0.92	0.69
KN806556.1	915	1.00	0.94	0.93	1.00	1.00	0.92	0.85
KN806571.1	2235	0.39	0.98	0.80	0.97	1.00	0.47	0.97
KN806571.1	2268	0.36	0.95	0.95	0.99	1.00	0.93	1.00
KN806571.1	2276	0.25	0.98	0.88	0.97	0.94	0.47	1.00
KN806571.1	2280	0.30	0.91	0.93	0.97	0.93	0.47	1.00
KN806576.1	84279	0.67	0.67	0.23	0.52	0.88	0.17	0.56
KN806580.1	8315	0.87	0.76	0.82	0.57	0.88	0.75	0.78
KN806589.1	17207	0.94	0.71	0.82	0.69	0.73	0.63	0.14
KN806589.1	17213	0.94	0.76	0.89	0.59	0.79	0.63	0.92
KN806590.1	30664	1.00	0.94	0.92	1.00	0.85	1.00	0.45
KN806593.1	38297	0.71	0.98	0.83	0.86	0.97	0.91	0.82
KN806594.1	26869	0.96	0.87	0.57	0.88	0.95	0.83	0.84
KN806594.1	30794	0.67	0.75	0.94	0.60	0.65	0.78	1.00
KN806594.1	46270	1.00	0.97	0.99	1.00	0.75	0.97	0.92
KN806594.1	46292	0.84	0.97	0.97	0.94	0.77	1.00	0.93
KN806594.1	46305	0.84	0.97	0.71	0.97	0.99	1.00	1.00
KN806594.1	46308	0.84	1.00	0.84	1.00	0.99	1.00	0.79
KN806594.1	46428	0.83	0.88	0.80	0.91	0.94	1.00	0.77
KN806601.1	12560	0.94	0.67	0.91	0.26	0.97	0.80	0.60
KN806611.1	20926	0.75	0.83	1.00	1.00	0.86	1.00	0.89
